predicted_utilization,dynamic_tariff,baseline_tariff,revenue_dynamic,revenue_baseline,simulated_utilization
1.0,22.5,15.0,1118.0312500500002,745.3541667000001,0.85
1.0,22.5,15.0,688.124999925,458.74999994999996,0.85
0.3905555555555555,12.673333333333332,15.0,14.78555555978,17.500000005,0.3905555555555555
1.0,22.5,15.0,216.5625,144.375,0.85
1.0,22.5,15.0,177.1875,118.125,0.85
1.0,22.5,15.0,530.237499975,353.49166665,0.85
1.0,22.5,15.0,1286.250000075,857.5000000499999,0.85
1.0,22.5,15.0,72.18749999250001,48.124999995,0.85
0.1999999999999996,10.5,15.0,6.1249999965,8.749999995,0.2399999999999995
0.345588280679631,11.594118736311144,15.0,87.75298618545496,113.53125,0.345588280679631
1.0,22.5,15.0,539.462499975,359.64166665000005,0.85
1.0,22.5,15.0,682.499999925,454.99999994999996,0.85
1.0,22.5,15.0,196.875,131.25,0.85
0.1428571428571424,10.5,15.0,18.375,26.25,0.17142857142857088
1.0,22.5,15.0,4050.0,2700.0,0.85
1.0,22.5,15.0,1250.624999925,833.7499999500001,0.85
1.0,22.5,15.0,91.8749999925,61.249999994999996,0.85
0.1192071611253194,10.5,15.0,12.2500000035,17.500000005,0.14304859335038328
1.0,22.5,15.0,170.6249999925,113.749999995,0.85
1.0,22.5,15.0,275.625,183.75,0.85
1.0,22.5,15.0,137.8125,91.875,0.85
0.4717493539146536,14.621984493951686,15.0,391.1380852132076,401.25,0.4717493539146536
1.0,22.5,15.0,137.8125,91.875,0.85
1.0,22.5,15.0,1597.1249999249999,1064.7499999499998,0.85
0.5011111111111112,15.326666666666668,15.0,26.82166666666667,26.25,0.5011111111111112
0.0952380952380949,10.5,15.0,12.2500000035,17.500000005,0.11428571428571388
1.0,22.5,15.0,203.43750000749998,135.625000005,0.85
0.6666666666666657,19.299999999999976,15.0,45.03333332689994,34.999999995,0.6666666666666657
0.0769230769230769,10.5,15.0,6.1249999965,8.749999995,0.09230769230769227
1.0,22.5,15.0,262.500000075,175.00000004999998,0.85
1.0,22.5,15.0,196.875,131.25,0.85
1.0,22.5,15.0,78.75,52.5,0.85
0.3386307828301558,11.42713878792374,15.0,44.461092496870904,58.36249999499999,0.3386307828301558
1.0,22.5,15.0,39.375,26.25,0.85
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
1.0,22.5,15.0,544.687499925,363.12499994999996,0.85
0.3333333333333329,11.29999999999999,15.0,6.5916666628999945,8.749999995,0.3333333333333329
0.5005882352941177,15.314117647058824,15.0,303.7299999489529,297.49999994999996,0.5005882352941177
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
0.4958333333333333,15.2,15.0,44.333333338399996,43.750000005,0.4958333333333333
1.0,22.5,15.0,78.75,52.5,0.85
1.0,22.5,15.0,1181.25,787.5,0.85
1.0,22.5,15.0,603.749999925,402.49999994999996,0.85
1.0,22.5,15.0,8548.12500075,5698.7500005,0.85
1.0,22.5,15.0,5340.9375,3560.625,0.85
0.125,10.5,15.0,18.375,26.25,0.15
0.99875,22.5,15.0,91.8749999925,61.249999994999996,0.8489375
0.2349999999999994,10.5,15.0,97.99999999650001,139.999999995,0.28199999999999925
1.0,22.5,15.0,645.815625075,430.54375005,0.85
1.0,22.5,15.0,6465.9375,4310.625,0.85
0.7583333333333333,21.5,15.0,112.875,78.75,0.7583333333333333
0.237619047619047,10.5,15.0,30.6250000035,43.750000005,0.2851428571428564
1.0,22.5,15.0,78.75,52.5,0.85
1.0,22.5,15.0,131.2499999925,87.499999995,0.85
0.5540964816725924,16.59831556014222,15.0,367.9293283051469,332.50000005000004,0.5540964816725924
1.0,22.5,15.0,1350.0,900.0,0.85
1.0,22.5,15.0,3903.75,2602.5,0.85
0.6642424242424236,19.241818181818168,15.0,134.69272727272718,105.0,0.6642424242424236
1.0,22.5,15.0,232.049999925,154.69999995,0.85
1.0,22.5,15.0,321.562500075,214.37500004999998,0.85
1.0,22.5,15.0,105.0000000075,70.000000005,0.85
0.6666666666666659,19.299999999999983,15.0,0.0,0.0,0.6666666666666659
1.0,22.5,15.0,242.812500075,161.87500004999998,0.85
1.0,22.5,15.0,72.18749999250001,48.124999995,0.85
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
0.3588850152129819,11.913240365111566,15.0,107.71554830518815,135.625000005,0.3588850152129819
0.833333333333333,22.5,15.0,39.375,26.25,0.708333333333333
1.0,22.5,15.0,131.2499999925,87.499999995,0.85
1.0,22.5,15.0,91.8749999925,61.249999994999996,0.85
0.3842817684452406,12.522762442685774,15.0,120.53158851085058,144.375,0.3842817684452406
1.0,22.5,15.0,6800.625,4533.75,0.85
1.0,22.5,15.0,1177.499999925,784.9999999500001,0.85
1.0,22.5,15.0,150.9374999925,100.624999995,0.85
1.0,22.5,15.0,276.562500075,184.37500004999998,0.85
1.0,22.5,15.0,524.999999925,349.99999994999996,0.85
0.7465541904083572,21.217300569800575,15.0,526.8962974126566,372.49999994999996,0.7465541904083572
0.6688383838383833,19.3521212121212,15.0,90.30989899634965,70.000000005,0.6688383838383833
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
0.5160000000000001,15.684000000000003,15.0,27.447000000000006,26.25,0.5160000000000001
0.5,15.3,15.0,13.387500000000001,13.125,0.5
0.1666666666666665,10.5,15.0,6.1249999965,8.749999995,0.1999999999999998
0.2495833333333333,10.5,15.0,36.75,52.5,0.29949999999999993
0.3660546510149076,12.085311624357782,15.0,91.64694648068475,113.749999995,0.3660546510149076
1.0,22.5,15.0,487.331250075,324.88750005,0.85
0.7367564102564101,20.982153846153842,15.0,146.8750769230769,105.0,0.7367564102564101
0.7723437492064948,21.836249980955877,15.0,636.8906245173339,437.50000005000004,0.7723437492064948
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
0.6266666666666674,18.340000000000018,15.0,21.39666667278002,17.500000005,0.6266666666666674
1.0,22.5,15.0,78.75,52.5,0.85
1.0,22.5,15.0,13.1249999925,8.749999995,0.85
1.0,22.5,15.0,288.749999925,192.49999995000002,0.85
1.0,22.5,15.0,1575.0,1050.0,0.85
1.0,22.5,15.0,326.91874995,217.9458333,0.85
1.0,22.5,15.0,708.75,472.5,0.85
0.9807692307692304,22.5,15.0,1309.5,873.0,0.8336538461538459
0.029705882352941,10.5,15.0,6.1249999965,8.749999995,0.0356470588235292
0.1131482060909469,10.5,15.0,15.3124999965,21.874999995,0.13577784730913628
0.9881666666666667,22.5,15.0,974.999999925,649.9999999500001,0.8399416666666667
0.7406666666666668,21.076000000000004,15.0,122.94333332630802,87.499999995,0.7406666666666668
1.0,22.5,15.0,682.499999925,454.99999994999996,0.85
0.5,15.3,15.0,0.0,0.0,0.5
1.0,22.5,15.0,538.125000075,358.75000005000004,0.85
0.3333333333333328,11.299999999999988,15.0,6.591666662899994,8.749999995,0.3333333333333328
1.0,22.5,15.0,321.562500075,214.37500004999998,0.85
1.0,22.5,15.0,32.8124999925,21.874999995,0.85
0.5,15.3,15.0,53.550000000000004,52.5,0.5
0.636363636363635,18.572727272727242,15.0,75.83863635744532,61.249999994999996,0.636363636363635
1.0,22.5,15.0,72.18749999250001,48.124999995,0.85
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
1.0,22.5,15.0,275.625,183.75,0.85
1.0,22.5,15.0,262.500000075,175.00000004999998,0.85
1.0,22.5,15.0,39.375,26.25,0.85
1.0,22.5,15.0,3761.2500007500003,2507.5000005,0.85
0.5,15.3,15.0,8.9249999949,8.749999995,0.5
1.0,22.5,15.0,183.75000000749998,122.50000000499999,0.85
0.917,22.5,15.0,26.250000007500002,17.500000005,0.77945
0.0,10.5,15.0,0.0,0.0,0.0
1.0,22.5,15.0,3150.0,2100.0,0.85
0.5,15.3,15.0,8.9249999949,8.749999995,0.5
1.0,22.5,15.0,7981.499999250001,5320.999999500001,0.85
1.0,22.5,15.0,5850.0,3900.0,0.85
1.0,22.5,15.0,472.5,315.0,0.85
1.0,22.5,15.0,3150.0,2100.0,0.85
1.0,22.5,15.0,2464.06875075,1642.7125005,0.85
1.0,22.5,15.0,179.4624999975,119.641666665,0.85
1.0,22.5,15.0,223.12500000749998,148.750000005,0.85
0.5,15.3,15.0,382.5,375.0,0.5
1.0,22.5,15.0,301.875000075,201.25000004999998,0.85
1.0,22.5,15.0,643.3874999999999,428.92499999999995,0.85
0.2432293152276781,10.5,15.0,42.874999996499994,61.249999994999996,0.2918751782732137
0.4991666666666667,15.280000000000001,15.0,44.566666671760004,43.750000005,0.4991666666666667
1.0,22.5,15.0,6300.0,4200.0,0.85
1.0,22.5,15.0,203.43750000749998,135.625000005,0.85
0.5,15.3,15.0,26.775000000000002,26.25,0.5
0.2222222222222217,10.5,15.0,12.2500000035,17.500000005,0.26666666666666605
1.0,22.5,15.0,991.874999925,661.2499999500001,0.85
0.475,14.7,15.0,0.0,0.0,0.475
1.0,22.5,15.0,12472.499999250002,8314.9999995,0.85
0.6666666666666659,19.299999999999983,15.0,45.033333326899964,34.999999995,0.6666666666666659
0.1336666666666663,10.5,15.0,24.4999999965,34.999999995,0.16039999999999954
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
0.4995833333333334,15.290000000000001,15.0,53.515,52.5,0.4995833333333334
1.0,22.5,15.0,118.125,78.75,0.85
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
1.0,22.5,15.0,8289.37500075,5526.2500005,0.85
1.0,22.5,15.0,262.500000075,175.00000004999998,0.85
0.1666666666666664,10.5,15.0,0.0,0.0,0.19999999999999968
1.0,22.5,15.0,178.1250000075,118.750000005,0.85
0.3327777777777773,11.286666666666655,15.0,26.335555551793306,34.999999995,0.3327777777777773
0.765776515151515,21.67863636363636,15.0,189.68806818181815,131.25,0.765776515151515
1.0,22.5,15.0,118.125,78.75,0.85
1.0,22.5,15.0,891.5625,594.375,0.85
0.3999999999999993,12.899999999999984,15.0,30.099999995699964,34.999999995,0.3999999999999993
0.3341666666666663,11.319999999999991,15.0,19.809999999999985,26.25,0.3341666666666663
1.0,22.5,15.0,439.68750007500006,293.12500005000004,0.85
1.0,22.5,15.0,692.812500075,461.87500005000004,0.85
1.0,22.5,15.0,433.125,288.75,0.85
0.9983333333333332,22.5,15.0,7875.0,5250.0,0.8485833333333331
1.0,22.5,15.0,577.500000075,385.00000005000004,0.85
1.0,22.5,15.0,459.37500007500006,306.25000005000004,0.85
0.1999999999999999,10.5,15.0,12.2500000035,17.500000005,0.23999999999999988
0.2209161041465763,10.5,15.0,67.3750000035,96.250000005,0.26509932497589156
0.0610656436487637,10.5,15.0,14.169166662,20.24166666,0.07327877237851643
1.0,22.5,15.0,446.24999992499994,297.49999994999996,0.85
1.0,22.5,15.0,262.500000075,175.00000004999998,0.85
0.0999999999999999,10.5,15.0,262.5,375.0,0.11999999999999987
1.0,22.5,15.0,118.125,78.75,0.85
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
0.4995833333333332,15.289999999999997,15.0,107.02999999999999,105.0,0.4995833333333332
0.5,15.3,15.0,4.4625000051,4.3750000049999995,0.5
1.0,22.5,15.0,262.500000075,175.00000004999998,0.85
1.0,22.5,15.0,137.8125,91.875,0.85
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
0.7435343822843822,21.144825174825172,15.0,1081.910221515704,767.5000000499999,0.7435343822843822
1.0,22.5,15.0,539.062499925,359.37499994999996,0.85
1.0,22.5,15.0,1000.46875005,666.9791667000001,0.85
1.0,22.5,15.0,7294.5,4863.0,0.85
1.0,22.5,15.0,26.250000007500002,17.500000005,0.85
1.0,22.5,15.0,91.8749999925,61.249999994999996,0.85
1.0,22.5,15.0,223.12500000749998,148.750000005,0.85
1.0,22.5,15.0,98.4375,65.625,0.85
1.0,22.5,15.0,275.625,183.75,0.85
0.5233333333333333,15.86,15.0,9.25166666138,8.749999995,0.5233333333333333
1.0,22.5,15.0,164.0625000075,109.375000005,0.85
0.4991666666666666,15.279999999999998,15.0,1253.4311332823997,1230.46249995,0.4991666666666666
1.0,22.5,15.0,2475.0,1650.0,0.85
1.0,22.5,15.0,2619.37500075,1746.2500005,0.85
1.0,22.5,15.0,483.525,322.34999999999997,0.85
0.1202830188679243,10.5,15.0,55.125,78.75,0.14433962264150915
1.0,22.5,15.0,10350.0,6900.0,0.85
1.0,22.5,15.0,39.375,26.25,0.85
0.1666666666666664,10.5,15.0,6.1249999965,8.749999995,0.19999999999999968
0.0,10.5,15.0,0.0,0.0,0.0
1.0,22.5,15.0,619.3250001,412.8833334,0.85
0.1666666666666664,10.5,15.0,12.2500000035,17.500000005,0.19999999999999968
0.0003846153846153,10.5,15.0,0.0,0.0,0.00046153846153836
1.0,22.5,15.0,493.12500007500006,328.75000005000004,0.85
0.0666666666666664,10.5,15.0,6.1249999965,8.749999995,0.07999999999999968
1.0,22.5,15.0,485.62499992499994,323.74999994999996,0.85
1.0,22.5,15.0,105.0000000075,70.000000005,0.85
0.600000000000001,17.700000000000024,15.0,61.95000000000009,52.5,0.600000000000001
1.0,22.5,15.0,157.5,105.0,0.85
1.0,22.5,15.0,899.062499925,599.3749999500001,0.85
1.0,22.5,15.0,72.18749999250001,48.124999995,0.85
0.1666666666666664,10.5,15.0,12.2500000035,17.500000005,0.19999999999999968
1.0,22.5,15.0,11250.0,7500.0,0.85
1.0,22.5,15.0,367.49999992499994,244.99999995,0.85
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
0.3333333333333329,11.29999999999999,15.0,13.18333333709999,17.500000005,0.3333333333333329
1.0,22.5,15.0,91.8749999925,61.249999994999996,0.85
1.0,22.5,15.0,4687.49999925,3124.9999995,0.85
1.0,22.5,15.0,262.500000075,175.00000004999998,0.85
1.0,22.5,15.0,131.2499999925,87.499999995,0.85
1.0,22.5,15.0,904.3125000749999,602.8750000499999,0.85
1.0,22.5,15.0,59.0625,39.375,0.85
1.0,22.5,15.0,2655.61875,1770.4125000000001,0.85
0.1666666666666664,10.5,15.0,6.1249999965,8.749999995,0.19999999999999968
0.3333333333333329,11.29999999999999,15.0,13.18333333709999,17.500000005,0.3333333333333329
1.0,22.5,15.0,9988.12500075,6658.7500005,0.85
1.0,22.5,15.0,820.312499925,546.8749999500001,0.85
1.0,22.5,15.0,6634.50000075,4423.0000005,0.85
1.0,22.5,15.0,7903.7500005,5269.166667,0.85
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
1.0,22.5,15.0,255.9375,170.625,0.85
0.6799999999999993,19.619999999999983,15.0,22.89000000653998,17.500000005,0.6799999999999993
1.0,22.5,15.0,627.1875,418.125,0.85
1.0,22.5,15.0,826.875,551.25,0.85
1.0,22.5,15.0,3320.6249992499997,2213.7499995,0.85
1.0,22.5,15.0,479.06250007500006,319.37500005000004,0.85
0.5,15.3,15.0,0.0,0.0,0.5
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
1.0,22.5,15.0,98.4375,65.625,0.85
1.0,22.5,15.0,576.5625,384.375,0.85
1.0,22.5,15.0,1332.95625,888.6375,0.85
1.0,22.5,15.0,5376.750000749999,3584.5000004999997,0.85
0.3316666666666663,11.259999999999991,15.0,6.568333329579994,8.749999995,0.3316666666666663
1.0,22.5,15.0,938.437499925,625.6249999500001,0.85
1.0,22.5,15.0,931.875000075,621.2500000499999,0.85
0.25,10.5,15.0,6.1249999965,8.749999995,0.3
0.0269999999999999,10.5,15.0,89.25,127.5,0.03239999999999988
1.0,22.5,15.0,85.31250000749999,56.875000005,0.85
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
1.0,22.5,15.0,427.5,285.0,0.85
1.0,22.5,15.0,446.24999992499994,297.49999994999996,0.85
1.0,22.5,15.0,4631.24999925,3087.4999995,0.85
0.1000000000000001,10.5,15.0,6.1249999965,8.749999995,0.12000000000000012
1.0,22.5,15.0,621.074999925,414.04999995000003,0.85
0.5758333333333341,17.12000000000002,15.0,49.933333339040054,43.750000005,0.5758333333333341
1.0,22.5,15.0,360.93750007500006,240.62500005,0.85
0.9983333333333334,22.5,15.0,107.14374999,71.42916666,0.8485833333333334
0.8048181818181805,22.5,15.0,105.0000000075,70.000000005,0.6840954545454534
1.0,22.5,15.0,150.9374999925,100.624999995,0.85
1.0,22.5,15.0,6.5625000075,4.3750000049999995,0.85
0.6960000000000012,20.004000000000026,15.0,70.0140000000001,52.5,0.6960000000000012
1.0,22.5,15.0,354.375,236.25,0.85
1.0,22.5,15.0,670.312500075,446.87500005000004,0.85
0.0559011904761903,10.5,15.0,131.25,187.5,0.06708142857142836
1.0,22.5,15.0,773.3249999999999,515.55,0.85
1.0,22.5,15.0,91.8749999925,61.249999994999996,0.85
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
1.0,22.5,15.0,423.32812492500005,282.21874995,0.85
0.6153846153846146,18.06923076923075,15.0,143.04807692909984,118.750000005,0.6153846153846146
1.0,22.5,15.0,236.25,157.5,0.85
0.8373579545454541,22.5,15.0,131.2499999925,87.499999995,0.711754261363636
0.7000000000000014,20.100000000000033,15.0,11.72499999330002,8.749999995,0.7000000000000014
1.0,22.5,15.0,39.375,26.25,0.85
0.1666666666666664,10.5,15.0,0.0,0.0,0.19999999999999968
0.25,10.5,15.0,18.375,26.25,0.3
0.5236666666666666,15.867999999999999,15.0,27.769,26.25,0.5236666666666666
0.9925,22.5,15.0,186.28749999,124.19166665999998,0.8436250000000001
1.0,22.5,15.0,229.687499925,153.12499995000002,0.85
0.1624999999999997,10.5,15.0,6.1249999965,8.749999995,0.19499999999999965
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
1.0,22.5,15.0,741.562499925,494.37499995,0.85
1.0,22.5,15.0,1740.7500000750001,1160.50000005,0.85
1.0,22.5,15.0,4948.12500075,3298.7500005,0.85
1.0,22.5,15.0,157.5,105.0,0.85
1.0,22.5,15.0,990.937500075,660.6250000499999,0.85
1.0,22.5,15.0,216.5625,144.375,0.85
0.5,15.3,15.0,17.850000005100004,17.500000005,0.5
1.0,22.5,15.0,1784.999999925,1189.99999995,0.85
1.0,22.5,15.0,196.875,131.25,0.85
1.0,22.5,15.0,900.0,600.0,0.85
0.1658333333333331,10.5,15.0,6.1249999965,8.749999995,0.19899999999999973
0.5,15.3,15.0,0.0,0.0,0.5
1.0,22.5,15.0,124.6875000075,83.125000005,0.85
1.0,22.5,15.0,12512.11875075,8341.412500499999,0.85
1.0,22.5,15.0,492.1875,328.125,0.85
0.7000000000000014,20.100000000000033,15.0,11.72499999330002,8.749999995,0.7000000000000014
0.7000000000000014,20.100000000000033,15.0,11.72499999330002,8.749999995,0.7000000000000014
0.9883333333333332,22.5,15.0,675.0,450.0,0.8400833333333332
1.0,22.5,15.0,724.32499995,482.88333329999995,0.85
1.0,22.5,15.0,13.1249999925,8.749999995,0.85
1.0,22.5,15.0,124.6875000075,83.125000005,0.85
1.0,22.5,15.0,695.625000075,463.75000005000004,0.85
1.0,22.5,15.0,223.12500000749998,148.750000005,0.85
1.0,22.5,15.0,275.625,183.75,0.85
1.0,22.5,15.0,236.25,157.5,0.85
1.0,22.5,15.0,111.5624999925,74.374999995,0.85
0.4166666666666665,13.299999999999997,15.0,27.154166671099993,30.625000004999997,0.4166666666666665
0.0988235294117645,10.5,15.0,18.375,26.25,0.1185882352941174
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
1.0,22.5,15.0,577.500000075,385.00000005000004,0.85
1.0,22.5,15.0,39.375,26.25,0.85
1.0,22.5,15.0,541.874999925,361.24999994999996,0.85
0.2051527777777778,10.5,15.0,6.1249999965,8.749999995,0.24618333333333334
0.96,22.5,15.0,1044.0,696.0,0.816
0.0588235294117645,10.5,15.0,12.2500000035,17.500000005,0.0705882352941174
1.0,22.5,15.0,977.812499925,651.8749999500001,0.85
1.0,22.5,15.0,1570.5,1047.0,0.85
1.0,22.5,15.0,145.42499999249998,96.949999995,0.85
1.0,22.5,15.0,328.124999925,218.74999995000002,0.85
1.0,22.5,15.0,1588.124999925,1058.74999995,0.85
1.0,22.5,15.0,157.5,105.0,0.85
1.0,22.5,15.0,39.375,26.25,0.85
0.1333333333333329,10.5,15.0,0.0,0.0,0.15999999999999945
1.0,22.5,15.0,59.0625,39.375,0.85
1.0,22.5,15.0,105.0000000075,70.000000005,0.85
1.0,22.5,15.0,406.87499992499994,271.24999994999996,0.85
0.5016666666666667,15.340000000000002,15.0,26.845000000000002,26.25,0.5016666666666667
0.1669791666666664,10.5,15.0,12.2500000035,17.500000005,0.20037499999999966
1.0,22.5,15.0,1644.0000000750001,1096.0000000500002,0.85
1.0,22.5,15.0,98.4375,65.625,0.85
1.0,22.5,15.0,400.31250007500006,266.87500005000004,0.85
0.1063829787234044,10.5,15.0,3.0625000035,4.3750000049999995,0.12765957446808526
1.0,22.5,15.0,413.4375,275.625,0.85
0.5170000000000001,15.708000000000004,15.0,1318.0495532635202,1258.6416666,0.5170000000000001
1.0,22.5,15.0,321.562500075,214.37500004999998,0.85
0.833333333333333,22.5,15.0,65.62500000749999,43.750000005,0.708333333333333
0.3299999999999995,11.219999999999988,15.0,13.090000003739988,17.500000005,0.3299999999999995
1.0,22.5,15.0,815.625,543.75,0.85
0.998,22.5,15.0,56.65625001000001,37.77083334,0.8482999999999999
0.9600555555555554,22.5,15.0,102.81249999,68.54166666,0.8160472222222221
0.3333333333333328,11.299999999999988,15.0,26.366666662899974,34.999999995,0.3333333333333328
1.0,22.5,15.0,420.00000007500006,280.00000005000004,0.85
0.671666666666666,19.419999999999984,15.0,90.62666667313994,70.000000005,0.671666666666666
0.0,10.5,15.0,0.0,0.0,0.0
1.0,22.5,15.0,204.2250000075,136.15000000499998,0.85
0.1666666666666664,10.5,15.0,6.1249999965,8.749999995,0.19999999999999968
0.8333333333333328,22.5,15.0,843.75,562.5,0.7083333333333329
1.0,22.5,15.0,131.2499999925,87.499999995,0.85
1.0,22.5,15.0,13.1249999925,8.749999995,0.85
0.3191666666666662,10.95999999999999,15.0,10.69817777655999,14.641666665,0.3191666666666662
1.0,22.5,15.0,426.56249992499994,284.37499994999996,0.85
1.0,22.5,15.0,78.75,52.5,0.85
1.0,22.5,15.0,315.0,210.0,0.85
0.1666666666666664,10.5,15.0,12.2500000035,17.500000005,0.19999999999999968
0.0,10.5,15.0,0.0,0.0,0.0
0.9978571428571428,22.5,15.0,218.66249999250002,145.774999995,0.8481785714285713
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
0.0,10.5,15.0,0.0,0.0,0.0
1.0,22.5,15.0,91.8749999925,61.249999994999996,0.85
1.0,22.5,15.0,4305.9375,2870.625,0.85
0.2125531914893619,10.5,15.0,30.6250000035,43.750000005,0.25506382978723424
1.0,22.5,15.0,0.0,0.0,0.85
1.0,22.5,15.0,9817.49999925,6544.9999995,0.85
1.0,22.5,15.0,573.75,382.5,0.85
1.0,22.5,15.0,433.125,288.75,0.85
0.0,10.5,15.0,0.0,0.0,0.0
1.0,22.5,15.0,270.0,180.0,0.85
1.0,22.5,15.0,118.125,78.75,0.85
1.0,22.5,15.0,170.6249999925,113.749999995,0.85
1.0,22.5,15.0,190.31249999250002,126.87499999500001,0.85
1.0,22.5,15.0,4342.5,2895.0,0.85
1.0,22.5,15.0,157.5,105.0,0.85
0.0,10.5,15.0,0.0,0.0,0.0
1.0,22.5,15.0,16088.437500749998,10725.6250005,0.85
1.0,22.5,15.0,952.499999925,634.9999999500001,0.85
0.2610422484381574,10.5,15.0,55.125,78.75,0.3132506981257888
0.7880563258580499,22.213351820593196,15.0,1682.6614004099347,1136.25,0.7880563258580499
0.3308333333333329,11.239999999999991,15.0,19.669999999999984,26.25,0.3308333333333329
1.0,22.5,15.0,236.25,157.5,0.85
0.4437958532695367,13.95110047846888,15.0,97.65770334928217,105.0,0.4437958532695367
1.0,22.5,15.0,534.375,356.25,0.85
1.0,22.5,15.0,249.374999925,166.24999995000002,0.85
0.375,12.3,15.0,125.56249995900001,153.12499995000002,0.375
0.8065000000000004,22.5,15.0,174.7374999975,116.491666665,0.6855250000000004
1.0,22.5,15.0,150.9374999925,100.624999995,0.85
1.0,22.5,15.0,446.24999992499994,297.49999994999996,0.85
1.0,22.5,15.0,209.99999999250002,139.999999995,0.85
1.0,22.5,15.0,426.56249992499994,284.37499994999996,0.85
1.0,22.5,15.0,118.125,78.75,0.85
0.0833333333333332,10.5,15.0,6.1249999965,8.749999995,0.09999999999999984
1.0,22.5,15.0,105.0000000075,70.000000005,0.85
1.0,22.5,15.0,4885.875,3257.25,0.85
1.0,22.5,15.0,1069.687500075,713.1250000499999,0.85
1.0,22.5,15.0,170.6249999925,113.749999995,0.85
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
0.3127113872213691,10.805073293312859,15.0,85.08995218483876,118.125,0.3127113872213691
1.0,22.5,15.0,118.125,78.75,0.85
1.0,22.5,15.0,585.0,390.0,0.85
0.9917241379310346,22.5,15.0,389.025,259.34999999999997,0.8429655172413795
1.0,22.5,15.0,91.8749999925,61.249999994999996,0.85
1.0,22.5,15.0,26.250000007500002,17.500000005,0.85
1.0,22.5,15.0,2025.0,1350.0,0.85
1.0,22.5,15.0,4050.0,2700.0,0.85
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
1.0,22.5,15.0,288.749999925,192.49999995000002,0.85
0.9983333333333334,22.5,15.0,52.4999999925,34.999999995,0.8485833333333334
0.9966666666666666,22.5,15.0,39.375,26.25,0.8471666666666666
1.0,22.5,15.0,341.250000075,227.50000004999998,0.85
1.0,22.5,15.0,13.1249999925,8.749999995,0.85
1.0,22.5,15.0,382.90000004999996,255.2666667,0.85
1.0,22.5,15.0,105.0000000075,70.000000005,0.85
0.3341666666666663,11.319999999999991,15.0,19.809999999999985,26.25,0.3341666666666663
1.0,22.5,15.0,144.3750000075,96.250000005,0.85
1.0,22.5,15.0,715.312500075,476.87500005000004,0.85
0.98,22.5,15.0,2951.2500007500003,1967.5000005000002,0.833
0.1006666666666665,10.5,15.0,18.375,26.25,0.1207999999999998
1.0,22.5,15.0,262.500000075,175.00000004999998,0.85
1.0,22.5,15.0,472.5,315.0,0.85
1.0,22.5,15.0,170.6249999925,113.749999995,0.85
0.1999999999999995,10.5,15.0,21.4375000035,30.625000004999997,0.2399999999999994
1.0,22.5,15.0,65.62500000749999,43.750000005,0.85
1.0,22.5,15.0,667.500000075,445.00000005000004,0.85
0.206495539176349,10.5,15.0,21.4375000035,30.625000004999997,0.2477946470116188
1.0,22.5,15.0,78.75,52.5,0.85
1.0,22.5,15.0,157.5,105.0,0.85
1.0,22.5,15.0,7650.375000749999,5100.250000499999,0.85
1.0,22.5,15.0,236.25,157.5,0.85
1.0,22.5,15.0,466.875,311.25,0.85
0.8025,22.5,15.0,562.5,375.0,0.682125
1.0,22.5,15.0,146.650000005,97.76666667,0.85
1.0,22.5,15.0,253.53125010000002,169.02083340000001,0.85
1.0,22.5,15.0,105.0000000075,70.000000005,0.85
1.0,22.5,15.0,463.12499992499994,308.74999994999996,0.85
1.0,22.5,15.0,6326.25000075,4217.5000005,0.85
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
1.0,22.5,15.0,1023.75,682.5,0.85
0.1679156010230176,10.5,15.0,73.5,105.0,0.20149872122762114
0.8611507936507937,22.5,15.0,157.5,105.0,0.7319781746031746
0.9808333333333332,22.5,15.0,74.20000000499999,49.46666667,0.8337083333333333
1.0,22.5,15.0,772.1000001,514.7333334,0.85
0.1904761904761898,10.5,15.0,24.4999999965,34.999999995,0.22857142857142776
1.0,22.5,15.0,926.250000075,617.5000000499999,0.85
0.3316666666666663,11.259999999999991,15.0,6.568333329579994,8.749999995,0.3316666666666663
1.0,22.5,15.0,52.4999999925,34.999999995,0.85
1.0,22.5,15.0,882.187499925,588.1249999500001,0.85
0.1389999999999997,10.5,15.0,52.5,75.0,0.16679999999999964
